IntendedDistance_m,Location,average_depth_m
9,outdoor1stfloor,12.161547972494985
9,outdoor1stfloor,13.330607506598184
9,outdoor1stfloor,13.418365761893304
9,outdoor1stfloor,11.38956063524059
9,outdoor1stfloor,10.774360179114291
9,outdoor1stfloor,10.913810913692965
9,outdoor1stfloor,10.622774256567562
9,outdoor1stfloor,12.90121846238846
9,outdoor1stfloor,11.732412515209733
9,outdoor1stfloor,10.03396126090129
9,outdoor1stfloor,10.58597041317791
9,outdoor1stfloor,12.785857042939156
9,outdoor1stfloor,12.137249866261136
9,outdoor1stfloor,13.429077092515376
9,outdoor1stfloor,10.48212431937008
9,outdoor1stfloor,10.485617381156962
9,outdoor1stfloor,11.629929810633756
9,outdoor1stfloor,10.763365332079305
9,outdoor1stfloor,12.134419710750338
9,outdoor1stfloor,12.10130376988643
9,outdoor1stfloor,11.8650377898364
9,outdoor1stfloor,15.399937005967528
9,outdoor1stfloor,10.724876856899536
9,outdoor1stfloor,10.176532862877425
9,outdoor1stfloor,12.680649824363584
9,outdoor1stfloor,10.45802674512908
9,outdoor1stfloor,9.84604426820107
9,outdoor1stfloor,10.426270426169149
9,outdoor1stfloor,9.975029979370616
9,outdoor1stfloor,10.688093323931804
9,outdoor1stfloor,10.224839337750916
9,outdoor1stfloor,11.981887373361742
9,outdoor1stfloor,13.35252256088222
9,outdoor1stfloor,10.179357084403964
9,outdoor1stfloor,12.995049168523778
9,outdoor1stfloor,12.618960881239047
9,outdoor1stfloor,10.221628377107352
9,outdoor1stfloor,12.089432496041308
9,outdoor1stfloor,10.813651864972227
9,outdoor1stfloor,11.016566548474469
9,outdoor1stfloor,11.967041778964164
9,outdoor1stfloor,11.103257146520992
9,outdoor1stfloor,11.992868990683316
9,outdoor1stfloor,11.14597850003305
9,outdoor1stfloor,10.093202257787134
9,outdoor1stfloor,10.501034354571717
9,outdoor1stfloor,14.85077603273442
9,outdoor1stfloor,10.401106676821732
9,outdoor1stfloor,11.164042628262166
9,outdoor1stfloor,10.980569085585245
9,outdoor1stfloor,10.20985529323875
9,outdoor1stfloor,12.413374547268797
9,outdoor1stfloor,10.914607535959876
9,outdoor1stfloor,13.46180849353901
9,outdoor1stfloor,12.477383364664606
9,outdoor1stfloor,11.03625844837063
9,outdoor1stfloor,11.006077713303036
9,outdoor1stfloor,13.58131576832902
9,outdoor1stfloor,10.9036946992238
9,outdoor1stfloor,12.062256743706945
9,outdoor1stfloor,8.969212861247891
9,outdoor1stfloor,10.36698742500518
9,outdoor1stfloor,10.109877023403246
9,outdoor1stfloor,14.723038938845033
9,outdoor1stfloor,10.735414664557496
9,outdoor1stfloor,12.542561587259575
9,outdoor1stfloor,11.23311866367714
9,outdoor1stfloor,10.229623216210529
9,outdoor1stfloor,10.894823531860316
9,outdoor1stfloor,11.955604803466288
9,outdoor1stfloor,14.492100612637584
9,outdoor1stfloor,10.306347330184549
9,outdoor1stfloor,11.75873968894492
9,outdoor1stfloor,12.842194181400036
9,outdoor1stfloor,11.741314626123556
9,outdoor1stfloor,11.533905371820651
9,outdoor1stfloor,13.107155384461208
9,outdoor1stfloor,10.990698118825852
9,outdoor1stfloor,14.10358661282106
9,outdoor1stfloor,10.680441837150326
9,outdoor1stfloor,13.02544108667247
9,outdoor1stfloor,13.748593195395989
9,outdoor1stfloor,11.90496800440364
9,outdoor1stfloor,11.616668997392566
9,outdoor1stfloor,12.14205169716466
9,outdoor1stfloor,11.087200275357448
9,outdoor1stfloor,11.27490374065737
9,outdoor1stfloor,11.346000538906084
9,outdoor1stfloor,11.468411358890576
9,outdoor1stfloor,13.60085254555506
9,outdoor1stfloor,10.361870221551955
9,outdoor1stfloor,11.171335018144545
9,outdoor1stfloor,11.003671103207298
9,outdoor1stfloor,12.110900152403882
9,outdoor1stfloor,11.675853844046957
9,outdoor1stfloor,14.20880161008557
9,outdoor1stfloor,10.773138292245216
9,outdoor1stfloor,11.218319520183332
9,outdoor1stfloor,11.570702051864918
9,outdoor1stfloor,13.35122131743612
9,outdoor1stfloor,10.120154941400584
9,outdoor1stfloor,11.517320722481951
9,outdoor1stfloor,11.871403777327348
9,outdoor1stfloor,13.209737430947891
9,outdoor1stfloor,10.40668242653679
9,outdoor1stfloor,11.203769485219064
9,outdoor1stfloor,13.90777709777343
9,outdoor1stfloor,11.308238868088456
9,outdoor1stfloor,12.271649145172349
9,outdoor1stfloor,10.228312671748409
9,outdoor1stfloor,13.068204623785675
9,outdoor1stfloor,11.023992979604838
9,outdoor1stfloor,11.124230616868152
9,outdoor1stfloor,10.169119338473111
9,outdoor1stfloor,12.228003151493043
9,outdoor1stfloor,11.23718174675522
9,outdoor1stfloor,10.654380895485676
9,outdoor1stfloor,12.487671080238538
9,outdoor1stfloor,9.216015928270808
9,outdoor1stfloor,12.791707190206512
9,outdoor1stfloor,10.858412660449744
9,outdoor1stfloor,11.18572346337134
9,outdoor1stfloor,11.55287356460504
9,outdoor1stfloor,12.26926889124893
9,outdoor1stfloor,11.022290198482866
9,outdoor1stfloor,12.297395239160162
9,outdoor1stfloor,10.389472270476912
9,outdoor1stfloor,11.815308934788016
9,outdoor1stfloor,11.826080833817516
9,outdoor1stfloor,11.410954060390177
9,outdoor1stfloor,12.00683378276678
9,outdoor1stfloor,14.00062293419754
9,outdoor1stfloor,13.136895921774688
9,outdoor1stfloor,11.574747904268351
9,outdoor1stfloor,10.248188351406911
9,outdoor1stfloor,11.148964482313064
9,outdoor1stfloor,12.43386227281973
9,outdoor1stfloor,14.48600309575285
9,outdoor1stfloor,12.123237488574532
9,outdoor1stfloor,13.191035270111476
9,outdoor1stfloor,12.216967049702776
9,outdoor1stfloor,11.973411536885246
9,outdoor1stfloor,13.567286163537164
9,outdoor1stfloor,10.0819761460581
9,outdoor1stfloor,13.38695721311324
9,outdoor1stfloor,11.161186365085646
9,outdoor1stfloor,9.73188059253266
9,outdoor1stfloor,10.327192239942333
9,outdoor1stfloor,9.30122251885815
9,outdoor1stfloor,10.933161367177574
9,outdoor1stfloor,11.959889975126224
9,outdoor1stfloor,10.791102834131973
9,outdoor1stfloor,13.6021182127098
9,outdoor1stfloor,10.55555943390477
9,outdoor1stfloor,9.194781105873629
9,outdoor1stfloor,10.871611484115748
9,outdoor1stfloor,9.782398345178466
9,outdoor1stfloor,11.149012658929712
9,outdoor1stfloor,10.98898434071895
9,outdoor1stfloor,16.18105319944531
9,outdoor1stfloor,11.919959164893768
9,outdoor1stfloor,10.553776329737492
9,outdoor1stfloor,12.271271721917696
9,outdoor1stfloor,10.90913618694595
9,outdoor1stfloor,11.319896808852665
9,outdoor1stfloor,10.532648921326588
9,outdoor1stfloor,12.045133176350967
9,outdoor1stfloor,9.548125771577777
9,outdoor1stfloor,13.29453554417473
9,outdoor1stfloor,10.001697424657236
9,outdoor1stfloor,14.233515017646267
9,outdoor1stfloor,11.285208430755455
9,outdoor1stfloor,10.796167945489058
9,outdoor1stfloor,12.193799223242154
9,outdoor1stfloor,9.784879111971652
9,outdoor1stfloor,12.5595045335523
9,outdoor1stfloor,11.05566136653966
9,outdoor1stfloor,10.594756309461456
9,outdoor1stfloor,13.024691320726898
9,outdoor1stfloor,11.444261127514816
9,outdoor1stfloor,12.880895621531003
9,outdoor1stfloor,11.581710343453
9,outdoor1stfloor,11.644841546889086
9,outdoor1stfloor,11.031565940956703
9,outdoor1stfloor,11.60356044162549
9,outdoor1stfloor,10.961955035260962
9,outdoor1stfloor,11.093695854025055
9,outdoor1stfloor,11.178648703281056
9,outdoor1stfloor,13.34015776663518
9,outdoor1stfloor,11.10072145748851
9,outdoor1stfloor,11.47087089143531
9,outdoor1stfloor,12.345292872286407
9,outdoor1stfloor,12.063282664892746
9,outdoor1stfloor,10.548533116607896
9,outdoor1stfloor,11.34889380551915
9,outdoor1stfloor,11.379970396351805
9,outdoor1stfloor,10.61061251172396
9,outdoor1stfloor,11.899380665404973
9,outdoor1stfloor,11.45055511800465
9,outdoor1stfloor,11.345585444546742
9,outdoor1stfloor,11.006358493788444
9,outdoor1stfloor,9.995134896853962
9,outdoor1stfloor,11.876380213220571
9,outdoor1stfloor,9.753383329068257
9,outdoor1stfloor,11.103464199777244
9,outdoor1stfloor,10.794355466375054
9,outdoor1stfloor,11.307465605568924
9,outdoor1stfloor,12.980744223550891
9,outdoor1stfloor,11.494221226904571
9,outdoor1stfloor,10.046882047394217
9,outdoor1stfloor,11.417404242886306
9,outdoor1stfloor,16.929424520116562
9,outdoor1stfloor,11.856906411960257
9,outdoor1stfloor,11.816442797275734
9,outdoor1stfloor,9.759607680051314
9,outdoor1stfloor,11.511993060826487
9,outdoor1stfloor,13.566452113081958
9,outdoor1stfloor,12.846752055274656
9,outdoor1stfloor,11.564146451998967
9,outdoor1stfloor,11.885461874052927
9,outdoor1stfloor,11.867732718683632
9,outdoor1stfloor,11.204846169785505
9,outdoor1stfloor,12.807480452275836
9,outdoor1stfloor,10.234948901298663
9,outdoor1stfloor,14.912451421662675
9,outdoor1stfloor,13.586367377472342
9,outdoor1stfloor,12.625368954103198
9,outdoor1stfloor,13.12409648678855
9,outdoor1stfloor,11.307834310180356
9,outdoor1stfloor,9.887218636689845
9,outdoor1stfloor,11.281544944790292
9,outdoor1stfloor,12.144466269334345
9,outdoor1stfloor,11.430032107705964
9,outdoor1stfloor,9.994718164254303
9,outdoor1stfloor,11.509410852011168
9,outdoor1stfloor,11.208216731341295
9,outdoor1stfloor,12.548177831778796
9,outdoor1stfloor,11.194881454421578
9,outdoor1stfloor,12.115889932691989
9,outdoor1stfloor,11.26202041069364
9,outdoor1stfloor,11.115500936121204
9,outdoor1stfloor,10.97714327952906
9,outdoor1stfloor,11.173923498930742
9,outdoor1stfloor,10.74319040098452
9,outdoor1stfloor,9.470514984709023
9,outdoor1stfloor,9.91998210511938
9,outdoor1stfloor,11.301856606896967
9,outdoor1stfloor,11.399533874782112
9,outdoor1stfloor,11.210944477127942
9,outdoor1stfloor,11.581210322064916
9,outdoor1stfloor,11.444500977989469
9,outdoor1stfloor,11.389625366640631
9,outdoor1stfloor,12.929144957404397
9,outdoor1stfloor,10.631542023778792
9,outdoor1stfloor,15.149333151987111
9,outdoor1stfloor,11.8224546610459
9,outdoor1stfloor,12.719267700906965
9,outdoor1stfloor,13.04389103908818
9,outdoor1stfloor,11.230904607026703
9,outdoor1stfloor,10.44419510248662
9,outdoor1stfloor,14.531714005436738
9,outdoor1stfloor,12.286581529617257
9,outdoor1stfloor,12.402714593042075
9,outdoor1stfloor,10.685031796623145
9,outdoor1stfloor,11.054861811332463
9,outdoor1stfloor,10.326808116146957
9,outdoor1stfloor,11.732633275284154
9,outdoor1stfloor,11.30499084077206
9,outdoor1stfloor,9.2004921725371
9,outdoor1stfloor,11.05839815755768
9,outdoor1stfloor,11.607990017642049
9,outdoor1stfloor,12.140646316560044
9,outdoor1stfloor,12.476780512828013
9,outdoor1stfloor,11.662524363463966
9,outdoor1stfloor,10.503664911407856
9,outdoor1stfloor,12.132524564269964
9,outdoor1stfloor,10.689691342206393
9,outdoor1stfloor,10.706984854202558
9,outdoor1stfloor,10.580717025658087
9,outdoor1stfloor,11.736621202620858
9,outdoor1stfloor,11.966339820114433
9,outdoor1stfloor,11.82416219197594
9,outdoor1stfloor,10.927841587067483
9,outdoor1stfloor,11.825050419209589
9,outdoor1stfloor,9.95586490154184
9,outdoor1stfloor,12.027992990755711
9,outdoor1stfloor,10.03227767178938
9,outdoor1stfloor,10.978984446457009
9,outdoor1stfloor,11.91779954042405
9,outdoor1stfloor,11.209966908534495
9,outdoor1stfloor,10.03130066525918
9,outdoor1stfloor,12.600116877543176
9,outdoor1stfloor,12.048031698078589
9,outdoor1stfloor,10.33430308825563
9,outdoor1stfloor,11.785591117725428
9,outdoor1stfloor,12.53092034827317
9,outdoor1stfloor,11.576443287281691
9,outdoor1stfloor,10.50514595351309
9,outdoor1stfloor,11.20791989742697
9,outdoor1stfloor,10.772975511688855
9,outdoor1stfloor,10.843224581415548
9,outdoor1stfloor,10.030517283146674
9,outdoor1stfloor,11.21277397007816
9,outdoor1stfloor,11.151701717012475
9,outdoor1stfloor,11.31776465716628
9,outdoor1stfloor,11.862856577502836
9,outdoor1stfloor,10.535048196426718
9,outdoor1stfloor,12.160402876438692
9,outdoor1stfloor,11.339175406106508
9,outdoor1stfloor,11.417493332802232
9,outdoor1stfloor,9.745161092791552
9,outdoor1stfloor,11.05210296397109
9,outdoor1stfloor,12.525036355635494
9,outdoor1stfloor,10.327886204833964
9,outdoor1stfloor,11.62767563319108
9,outdoor1stfloor,12.165528035458667
9,outdoor1stfloor,14.263023233848196
9,outdoor1stfloor,10.029859786737582
9,outdoor1stfloor,10.718810261314388
9,outdoor1stfloor,11.708866575558767
9,outdoor1stfloor,11.970482833657629
9,outdoor1stfloor,9.683056687678498
9,outdoor1stfloor,11.794461758945015
9,outdoor1stfloor,10.296215979362543
9,outdoor1stfloor,12.017772248917082
9,outdoor1stfloor,12.977310577070668
9,outdoor1stfloor,9.019647099471534
9,outdoor1stfloor,11.297829789195417
9,outdoor1stfloor,10.004394346633136
9,outdoor1stfloor,10.130189080735905
9,outdoor1stfloor,11.319836145200702
9,outdoor1stfloor,10.776555835449726
9,outdoor1stfloor,12.29020635298422
9,outdoor1stfloor,12.36038607784072
9,outdoor1stfloor,11.078850814125024
9,outdoor1stfloor,9.88921829149482
9,outdoor1stfloor,10.450755598425047
9,outdoor1stfloor,12.097288034397396
9,outdoor1stfloor,11.15237773373972
9,outdoor1stfloor,12.286391262119192
9,outdoor1stfloor,13.025216726047118
9,outdoor1stfloor,11.4648483406943
9,outdoor1stfloor,11.634545371428771
9,outdoor1stfloor,10.51134559227044
9,outdoor1stfloor,11.053428202339267
9,outdoor1stfloor,14.767952902697951
9,outdoor1stfloor,10.75025027934212
9,outdoor1stfloor,11.352697768775636
9,outdoor1stfloor,12.027918179268854
9,outdoor1stfloor,11.666650083462692
9,outdoor1stfloor,11.129477844915735
9,outdoor1stfloor,11.713856698962651
9,outdoor1stfloor,10.330709689495412
9,outdoor1stfloor,13.080089336208909
9,outdoor1stfloor,8.937195897745037
9,outdoor1stfloor,11.376595613006144
9,outdoor1stfloor,10.978712019718657
9,outdoor1stfloor,10.56510162541088
9,outdoor1stfloor,11.42222457813484
9,outdoor1stfloor,10.746207751366269
9,outdoor1stfloor,11.850672085090824
9,outdoor1stfloor,11.905374442461785
9,outdoor1stfloor,10.682738948618171
9,outdoor1stfloor,10.421916591969085
9,outdoor1stfloor,11.601516353823722
9,outdoor1stfloor,11.182009557551488
9,outdoor1stfloor,13.64392817507022
9,outdoor1stfloor,11.10602546189108
9,outdoor1stfloor,10.704598021530105
9,outdoor1stfloor,11.103969675632904
9,outdoor1stfloor,10.835914179274557
9,outdoor1stfloor,11.275420769016758
9,outdoor1stfloor,11.567430820408251
9,outdoor1stfloor,10.187553365453413
9,outdoor1stfloor,13.827385213919197
9,outdoor1stfloor,12.268864562588636
9,outdoor1stfloor,10.683669781984756
9,outdoor1stfloor,10.886028128998865
9,outdoor1stfloor,12.034593212873975
9,outdoor1stfloor,12.12677124100002
9,outdoor1stfloor,10.66866797855416
9,outdoor1stfloor,11.829072712895956
9,outdoor1stfloor,13.16867358620348
9,outdoor1stfloor,10.718429693647424
9,outdoor1stfloor,10.326061741267525
9,outdoor1stfloor,10.229020958293347
9,outdoor1stfloor,12.460497705376172
9,outdoor1stfloor,11.146619337763337
9,outdoor1stfloor,11.923703322251002
9,outdoor1stfloor,9.526136730069718
9,outdoor1stfloor,10.841660709125986
9,outdoor1stfloor,10.620728528499583
9,outdoor1stfloor,10.578701131392137
9,outdoor1stfloor,11.19393234986505
9,outdoor1stfloor,10.589655862547447
9,outdoor1stfloor,11.174279244379164
9,outdoor1stfloor,11.270723797362717
9,outdoor1stfloor,9.446057230998006
9,outdoor1stfloor,11.189980581370843
9,outdoor1stfloor,11.458186700148618
9,outdoor1stfloor,10.54439817525062
9,outdoor1stfloor,9.466243146251614
9,outdoor1stfloor,12.677788003737394
9,outdoor1stfloor,10.385637766587111
9,outdoor1stfloor,10.806693672899502
9,outdoor1stfloor,11.187195175386746
9,outdoor1stfloor,10.995392903205495
9,outdoor1stfloor,11.464261791563445
9,outdoor1stfloor,11.164812372405368
9,outdoor1stfloor,11.820334587769766
9,outdoor1stfloor,13.82177668793332
9,outdoor1stfloor,12.311680397607638
9,outdoor1stfloor,10.139419778260237
9,outdoor1stfloor,10.69104984990286
9,outdoor1stfloor,11.682985287736424
9,outdoor1stfloor,13.085093982504436
9,outdoor1stfloor,9.673934351479756
9,outdoor1stfloor,11.39354623652862
9,outdoor1stfloor,11.165624324550892
9,outdoor1stfloor,11.108090787346235
9,outdoor1stfloor,10.022316552328746
9,outdoor1stfloor,11.710538908493453
9,outdoor1stfloor,10.662907048516958
9,outdoor1stfloor,14.27394457699419
9,outdoor1stfloor,11.287154325115496
9,outdoor1stfloor,11.129689905921255
9,outdoor1stfloor,10.713836618140403
9,outdoor1stfloor,12.426374664295173
9,outdoor1stfloor,13.726793967130943
9,outdoor1stfloor,10.425935311156252
9,outdoor1stfloor,10.950012942457931
9,outdoor1stfloor,12.192676204121016
9,outdoor1stfloor,9.928121530829047
9,outdoor1stfloor,11.094542055201648
9,outdoor1stfloor,11.49587963564089
9,outdoor1stfloor,12.654559700496453
9,outdoor1stfloor,14.004962420685883
9,outdoor1stfloor,11.135679803936084
9,outdoor1stfloor,11.616642147575126
9,outdoor1stfloor,13.315820433037304
9,outdoor1stfloor,11.467311286356011
9,outdoor1stfloor,11.91549191543644
9,outdoor1stfloor,11.556669527474742
9,outdoor1stfloor,11.833712693218706
9,outdoor1stfloor,11.45025985831417
9,outdoor1stfloor,9.79226224521219
9,outdoor1stfloor,11.527032386361034
9,outdoor1stfloor,11.498514776421787
9,outdoor1stfloor,10.769826688824612
9,outdoor1stfloor,10.909809566757652
9,outdoor1stfloor,10.749368730095354
9,outdoor1stfloor,13.406768809675334
9,outdoor1stfloor,10.9866843039309
9,outdoor1stfloor,11.661130224203609
9,outdoor1stfloor,10.43679943752029
9,outdoor1stfloor,11.129201704310846
9,outdoor1stfloor,10.470171904492084
9,outdoor1stfloor,9.877569138687234
9,outdoor1stfloor,11.844468901140052
9,outdoor1stfloor,12.450256697943146
9,outdoor1stfloor,9.850442938913384
9,outdoor1stfloor,13.017974075996314
9,outdoor1stfloor,13.321903597716004
9,outdoor1stfloor,10.95945192302481
9,outdoor1stfloor,14.867273686658969
9,outdoor1stfloor,13.573477567782485
9,outdoor1stfloor,11.032258308218465
9,outdoor1stfloor,9.507124054048614
9,outdoor1stfloor,10.286003217071874
9,outdoor1stfloor,11.34282757270797
9,outdoor1stfloor,10.057714672496184
9,outdoor1stfloor,10.49294586052285
9,outdoor1stfloor,10.426818448794046
9,outdoor1stfloor,11.529399644002613
9,outdoor1stfloor,10.61089329275871
9,outdoor1stfloor,10.997268988251314
9,outdoor1stfloor,11.535264033372794
9,outdoor1stfloor,9.554060114810431
9,outdoor1stfloor,11.353335738259462
9,outdoor1stfloor,10.884567547136724
9,outdoor1stfloor,12.116926554170789
9,outdoor1stfloor,11.894235142249713
9,outdoor1stfloor,12.449027025855376
9,outdoor1stfloor,12.314903921111297
9,outdoor1stfloor,11.251595988967562
9,outdoor1stfloor,12.77194901933341
9,outdoor1stfloor,11.02006784368655
9,outdoor1stfloor,12.509729686388969
9,outdoor1stfloor,12.318642069530847
9,outdoor1stfloor,9.935454459638803
9,outdoor1stfloor,10.4559288213277
9,outdoor1stfloor,14.131405618202184
9,outdoor1stfloor,11.927974166548344
9,outdoor1stfloor,11.911854318188082
9,outdoor1stfloor,11.463101632120038
9,outdoor1stfloor,11.514007578135988
9,outdoor1stfloor,12.178328649819091
9,outdoor1stfloor,12.907723474926042
9,outdoor1stfloor,11.424888372565078
9,outdoor1stfloor,12.344667045581016
9,outdoor1stfloor,12.606601987670324
9,outdoor1stfloor,9.959880530872386
9,outdoor1stfloor,11.224905479058547
9,outdoor1stfloor,9.541420493007331
9,outdoor1stfloor,11.101518688895004
9,outdoor1stfloor,13.075624130428467
9,outdoor1stfloor,10.816789458493524
9,outdoor1stfloor,10.829199989424993
9,outdoor1stfloor,12.015444717860165
9,outdoor1stfloor,11.806480661851625
9,outdoor1stfloor,13.257370291896496
9,outdoor1stfloor,10.123661903126278
9,outdoor1stfloor,10.921386626372549
9,outdoor1stfloor,10.710360244688388
9,outdoor1stfloor,10.104653088951675
9,outdoor1stfloor,12.449600044502644
9,outdoor1stfloor,10.68305174081429
9,outdoor1stfloor,11.190022044850618
9,outdoor1stfloor,11.544294402357826
9,outdoor1stfloor,12.712325048247456
9,outdoor1stfloor,12.140164046946458
9,outdoor1stfloor,10.519440727350585
9,outdoor1stfloor,9.993393813280855
9,outdoor1stfloor,10.39947866721936
9,outdoor1stfloor,12.248272461245197
9,outdoor1stfloor,10.48136703170274
9,outdoor1stfloor,13.183677807399118
9,outdoor1stfloor,10.062691362119407
9,outdoor1stfloor,12.313131262689984
9,outdoor1stfloor,12.86175912238135
9,outdoor1stfloor,10.169204842684312
9,outdoor1stfloor,10.495438948354602
9,outdoor1stfloor,13.245913358805886
9,outdoor1stfloor,12.300032778701128
9,outdoor1stfloor,12.46500059205573
9,outdoor1stfloor,11.217942895936062
9,outdoor1stfloor,12.09414704284262
9,outdoor1stfloor,10.48241366767487
9,outdoor1stfloor,13.656705940018371
9,outdoor1stfloor,11.903217929519894
9,outdoor1stfloor,13.089477414965732
9,outdoor1stfloor,10.838030718324443
9,outdoor1stfloor,13.433039431138551
9,outdoor1stfloor,10.748863091188738
9,outdoor1stfloor,9.776538826707528
9,outdoor1stfloor,10.776610207324516
9,outdoor1stfloor,13.41278997387435
9,outdoor1stfloor,10.900782269584168
9,outdoor1stfloor,10.68003103644655
9,outdoor1stfloor,12.037420389217427
9,outdoor1stfloor,12.202129475947446
9,outdoor1stfloor,10.715863296332492
9,outdoor1stfloor,10.086138018498003
9,outdoor1stfloor,10.331812213647687
9,outdoor1stfloor,10.97172131020313
9,outdoor1stfloor,11.459555511187071
9,outdoor1stfloor,10.997947346598965
9,outdoor1stfloor,10.963155441356838
9,outdoor1stfloor,10.80982537974929
9,outdoor1stfloor,11.985774719860013
9,outdoor1stfloor,11.656479262444238
9,outdoor1stfloor,11.1533447052471
9,outdoor1stfloor,11.755591681427196
9,outdoor1stfloor,14.186962457284016
9,outdoor1stfloor,12.3008079970477
9,outdoor1stfloor,10.922178124953204
9,outdoor1stfloor,11.552452883964762
9,outdoor1stfloor,11.346506876065748
9,outdoor1stfloor,11.088003067947922
9,outdoor1stfloor,13.392319027663286
9,outdoor1stfloor,11.010761565705751
9,outdoor1stfloor,12.937171640639594
9,outdoor1stfloor,12.794016361107795
9,outdoor1stfloor,11.45920948907707
9,outdoor1stfloor,11.346239026889918
9,outdoor1stfloor,10.975556705056528
9,outdoor1stfloor,12.54316777843101
9,outdoor1stfloor,10.448830469411073
9,outdoor1stfloor,15.475109229561433
9,outdoor1stfloor,16.04134380703569
9,outdoor1stfloor,10.381471363552627
9,outdoor1stfloor,11.300667696516202
9,outdoor1stfloor,11.64534545551032
9,outdoor1stfloor,12.772479035507564
9,outdoor1stfloor,13.082874582622006
9,outdoor1stfloor,10.339403727777704
9,outdoor1stfloor,12.884140975092322
9,outdoor1stfloor,12.691240129213188
9,outdoor1stfloor,13.779200783177016
9,outdoor1stfloor,11.829654485419658
9,outdoor1stfloor,10.669154735613354
9,outdoor1stfloor,11.25012273247216
9,outdoor1stfloor,13.67016196264543
9,outdoor1stfloor,10.918686672455918
9,outdoor1stfloor,9.831939057812969
9,outdoor1stfloor,11.422885554453249
9,outdoor1stfloor,10.612624594079216
9,outdoor1stfloor,15.1309881242249
9,outdoor1stfloor,12.65572558361993
9,outdoor1stfloor,14.253228516327177
9,outdoor1stfloor,9.927557281164948
9,outdoor1stfloor,11.530552596026435
9,outdoor1stfloor,10.945312321116653
9,outdoor1stfloor,12.279990570752584
9,outdoor1stfloor,10.091355681434264
9,outdoor1stfloor,12.02051547777612
9,outdoor1stfloor,10.84684293148102
9,outdoor1stfloor,10.46769436183141
9,outdoor1stfloor,13.66506085184387
9,outdoor1stfloor,11.117493539488414
9,outdoor1stfloor,11.152481323568448
9,outdoor1stfloor,9.195388177804311
9,outdoor1stfloor,13.25687554737679
9,outdoor1stfloor,9.568037897969337
9,outdoor1stfloor,12.538318424995506
9,outdoor1stfloor,9.481562910311617
9,outdoor1stfloor,11.467697838581923
9,outdoor1stfloor,13.56487197022758
9,outdoor1stfloor,11.756601189323392
9,outdoor1stfloor,14.52386964971572
9,outdoor1stfloor,13.02759202352402
9,outdoor1stfloor,10.720667674499804
9,outdoor1stfloor,10.355273622394076
9,outdoor1stfloor,10.719825446192072
9,outdoor1stfloor,10.836329482340537
9,outdoor1stfloor,13.27494410575278
9,outdoor1stfloor,11.85559393937542
9,outdoor1stfloor,11.178859363774874
9,outdoor1stfloor,12.60445737287312
9,outdoor1stfloor,11.97020373724007
9,outdoor1stfloor,14.040865584938084
9,outdoor1stfloor,11.58284768391368
9,outdoor1stfloor,11.435864926736055
9,outdoor1stfloor,10.464826249326867
9,outdoor1stfloor,12.01583337629458
9,outdoor1stfloor,11.012869945655408
9,outdoor1stfloor,11.045857576746627
9,outdoor1stfloor,11.711357427937658
9,outdoor1stfloor,10.126298808732558
9,outdoor1stfloor,10.714706924015584
9,outdoor1stfloor,11.543631604193676
9,outdoor1stfloor,10.737356081844531
9,outdoor1stfloor,10.89903542676729
9,outdoor1stfloor,13.714173728311344
9,outdoor1stfloor,11.587785540248264
9,outdoor1stfloor,13.951472515916787
9,outdoor1stfloor,11.883976686021528
9,outdoor1stfloor,11.256472695010086
9,outdoor1stfloor,11.270682880689511
9,outdoor1stfloor,11.16253776423462
9,outdoor1stfloor,10.73083274109214
9,outdoor1stfloor,14.089058096453124
9,outdoor1stfloor,11.122357253429795
9,outdoor1stfloor,11.313315136836811
9,outdoor1stfloor,11.5390975062526
9,outdoor1stfloor,11.134491815723228
9,outdoor1stfloor,12.52685963754707
9,outdoor1stfloor,11.503825401521484
9,outdoor1stfloor,10.016536950905207
9,outdoor1stfloor,12.852383186212991
9,outdoor1stfloor,11.077526742199746
9,outdoor1stfloor,12.186451730038812
9,outdoor1stfloor,12.355201902630048
9,outdoor1stfloor,12.823034081864757
9,outdoor1stfloor,10.000650721310816
9,outdoor1stfloor,14.913683527745183
9,outdoor1stfloor,12.11002105604996
9,outdoor1stfloor,11.67094889059249
9,outdoor1stfloor,10.767303210648228
9,outdoor1stfloor,11.269095999031242
9,outdoor1stfloor,10.368700774574284
9,outdoor1stfloor,10.088554560136147
9,outdoor1stfloor,10.442610794789491
9,outdoor1stfloor,10.771427152541952
9,outdoor1stfloor,11.469786011913603
9,outdoor1stfloor,11.54111073925612
9,outdoor1stfloor,12.04632706351041
9,outdoor1stfloor,11.154434691297876
9,outdoor1stfloor,11.99426626007362
9,outdoor1stfloor,9.530626006594751
9,outdoor1stfloor,12.156804309276213
9,outdoor1stfloor,10.536518512880113
9,outdoor1stfloor,10.602633513306785
9,outdoor1stfloor,12.318785440029496
9,outdoor1stfloor,12.144271861093218
9,outdoor1stfloor,11.282294461419069
9,outdoor1stfloor,11.039613397487804
9,outdoor1stfloor,12.099104609985558
9,outdoor1stfloor,10.616806695388329
9,outdoor1stfloor,14.28879190532617
9,outdoor1stfloor,10.695094177240335
9,outdoor1stfloor,13.071625285748214
9,outdoor1stfloor,13.49273525864552
9,outdoor1stfloor,11.120662605800105
9,outdoor1stfloor,11.261870595191438
9,outdoor1stfloor,10.53666337925251
9,outdoor1stfloor,13.15129994014791
9,outdoor1stfloor,12.217908889775092
9,outdoor1stfloor,9.67148933230718
