timestamp,x,y,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-05 02:40:36.799560, 320, 240, 5.5560, 0.0011, -0.0064, 0.0021, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:36.865710, 320, 240, 5.6080, 0.0021, -0.0048, -0.0011, 0.3628, -9.0712, -0.0098,5
2025-03-05 02:40:36.898782, 320, 240, 5.1470, -0.0005, -0.0096, 0.0037, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:36.966452, 320, 240, 5.3320, 0.0037, -0.0064, -0.0011, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:36.999398, 320, 240, 5.3320, 0.0011, -0.0069, 0.0037, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:37.066408, 320, 240, 5.1030, -0.0027, -0.0064, -0.0005, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:37.099586, 320, 240, 5.3800, -0.0032, -0.0059, 0.0005, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:37.166606, 320, 240, 5.3320, -0.0005, -0.0101, 0.0011, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:37.198310, 320, 240, 5.2610, 0.0027, -0.0021, 0.0043, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:37.266670, 320, 240, 5.5300, -0.0032, -0.0085, 0.0059, 0.3432, -9.0712, 0.0098,5
2025-03-05 02:40:37.299887, 320, 240, 5.2610, 0.0021, -0.0064, 0.0037, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:37.365807, 320, 240, 5.4540, -0.0032, -0.0091, 0.0048, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:37.400204, 320, 240, 5.5300, 0.0032, -0.0091, 0.0053, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:37.467228, 320, 240, 5.3560, 0.0032, -0.0037, 0.0037, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:37.500344, 320, 240, 5.4540, -0.0016, -0.0043, 0.0005, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:37.565486, 320, 240, 5.3320, -0.0011, -0.0107, 0.0043, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:37.599958, 320, 240, 5.5300, 0.0037, -0.0075, 0.0043, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:37.667359, 320, 240, 5.2840, -0.0027, -0.0101, 0.0037, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:37.700832, 320, 240, 5.3560, -0.0011, -0.0053, 0.0037, 0.3432, -9.0515, 0.0098,5
2025-03-05 02:40:37.767586, 320, 240, 5.1250, -0.0027, -0.0107, 0.0032, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:37.801134, 320, 240, 5.2150, -0.0011, -0.0117, 0.0037, 0.3432, -9.0515, -0.0098,5
