Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D,Distance_RealSense,X_rel,Y_rel,Z_rel,Fixed_Angle,ground_truth,source_file
2025-04-10 11:25:37.019,32,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.486,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:37.316,33,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.5,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:37.664,34,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.57,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:37.941,35,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.487,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:38.300,36,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.527,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:38.571,37,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.575,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:38.932,38,274,101,381,176,0.94,8025,7,-87,2.83,0.0,8.539,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:39.240,39,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.614,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:39.602,40,274,101,381,176,0.92,8025,7,-87,6.0,3.17,8.505,0.0,0.0,3.17,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:39.896,41,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.644,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:40.153,42,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.563,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:40.417,43,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.451,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:40.672,44,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.517,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:40.937,45,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.619,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:41.197,46,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.574,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:41.456,47,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.587,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:41.714,48,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.639,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:41.968,49,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.523,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:42.229,50,274,101,381,176,0.89,8025,7,-87,8.0,5.17,8.581,0.0,0.0,5.17,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:42.487,51,274,101,381,176,0.91,8025,7,-87,2.83,0.0,8.666,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:42.742,52,274,101,381,176,0.91,8025,7,-87,2.83,0.0,8.561,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:43.001,53,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.652,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:43.258,54,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.555,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:43.514,55,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.568,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:43.771,56,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.555,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:44.029,57,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.509,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:44.292,58,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.543,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:44.550,59,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.549,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:44.805,60,274,101,381,176,0.92,8025,7,-87,6.0,3.17,8.567,0.0,0.0,3.17,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:45.064,61,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.585,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:45.319,62,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.552,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:45.577,63,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.498,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:45.833,64,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.476,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:46.100,65,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.505,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:46.356,66,274,101,381,176,0.89,8025,7,-87,2.83,0.0,8.517,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:46.613,67,274,101,381,176,0.91,8025,7,-87,2.83,0.0,8.648,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:46.899,68,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.589,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:47.157,69,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.54,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:47.421,70,274,101,381,176,0.92,8025,7,-87,6.0,3.17,8.573,0.0,0.0,3.17,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:47.709,71,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.588,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:48.017,72,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.411,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:48.324,73,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.558,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:48.629,74,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.517,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:48.933,75,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.524,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:49.246,76,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.507,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:49.549,77,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.603,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:49.856,78,274,101,381,176,0.9,8025,7,-87,2.83,0.0,8.574,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:50.160,79,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.542,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:50.470,80,274,101,381,176,0.92,8025,7,-87,6.0,3.17,8.715,0.0,0.0,3.17,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:50.783,81,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.614,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:51.096,82,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.537,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:51.455,83,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.589,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:51.770,84,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.556,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:52.091,85,274,101,381,176,0.93,8025,7,-87,2.83,0.0,8.56,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:52.404,86,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.621,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:52.778,87,274,101,381,176,0.91,8025,7,-87,2.83,0.0,8.591,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:53.091,88,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.594,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:53.449,89,274,101,381,176,0.9,8025,7,-87,2.83,0.0,8.628,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:53.801,90,274,101,381,176,0.93,8025,7,-87,6.0,3.17,8.535,0.0,0.0,3.17,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:54.130,91,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.5,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:54.459,92,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.548,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:54.787,93,274,101,381,176,0.91,8025,7,-87,2.83,0.0,8.633,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:25:55.131,94,274,101,381,176,0.92,8025,7,-87,2.83,0.0,8.683,0.0,0.0,0.0,85.4,6.5,camera_trackingHuman_65M
2025-04-10 11:26:32.815,2,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.493,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:33.163,3,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.415,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:33.425,4,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.507,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:33.722,5,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.577,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:34.114,6,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.422,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:34.390,7,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.56,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:34.642,8,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.588,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:34.896,9,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.709,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:35.185,10,280,112,380,181,0.96,6900,10,-90,6.0,90.75,9.425,10.0,-90.0,6.0,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:35.507,11,280,112,380,182,0.96,7000,10,-90,3.04,90.6,9.507,10.0,-90.0,3.04,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:35.833,12,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.503,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:36.185,13,280,112,380,182,0.96,7000,10,-90,3.04,90.6,9.587,10.0,-90.0,3.04,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:36.521,14,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.43,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:36.769,15,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.331,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:37.019,16,280,112,380,181,0.96,6900,10,-90,3.06,90.61,9.518,10.0,-90.0,3.06,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:37.269,17,280,112,380,182,0.96,7000,10,-90,3.04,0.0,9.638,0.0,0.0,0.0,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:37.523,18,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.684,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:37.777,19,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.425,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:38.040,20,280,112,380,181,0.96,6900,10,-90,6.0,2.96,9.497,0.0,0.0,2.96,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:38.292,21,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.739,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:38.540,22,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.382,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:38.791,23,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.531,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:39.038,24,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.551,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:39.294,25,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.492,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:39.543,26,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.512,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:39.860,27,280,112,380,182,0.96,7000,10,-90,3.04,0.0,9.521,0.0,0.0,0.0,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:40.208,28,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.525,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:40.554,29,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.488,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:40.919,30,280,112,380,181,0.96,6900,10,-90,6.0,2.96,9.638,0.0,0.0,2.96,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:41.265,31,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.444,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:41.618,32,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.484,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:41.962,33,280,112,380,182,0.96,7000,10,-90,3.04,0.0,9.388,0.0,0.0,0.0,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:42.305,34,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.459,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:42.671,35,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.386,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:43.033,36,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.504,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:43.373,37,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.564,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:43.695,38,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.549,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:44.083,39,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.575,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:44.374,40,280,112,380,181,0.96,6900,10,-90,6.0,2.96,9.539,0.0,0.0,2.96,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:44.718,41,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.649,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:45.050,42,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.395,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:45.305,43,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.635,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:45.563,44,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.751,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:45.812,45,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.545,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:46.064,46,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.591,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:46.314,47,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.537,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:46.573,48,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.467,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:46.827,49,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.845,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:47.105,50,280,112,380,181,0.96,6900,10,-90,6.0,2.96,9.58,0.0,0.0,2.96,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:47.436,51,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.657,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:47.766,52,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.767,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:48.097,53,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.557,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:48.427,54,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.711,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:48.753,55,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.482,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:49.082,56,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.784,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:49.414,57,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.474,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:49.739,58,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.569,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:50.062,59,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.726,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:50.393,60,280,112,380,181,0.96,6900,10,-90,6.0,2.96,9.493,0.0,0.0,2.96,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:50.731,61,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.597,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:51.057,62,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.695,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:51.393,63,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.665,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:51.724,64,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.727,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:52.050,65,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.56,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:52.377,66,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.678,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:52.703,67,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.596,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:53.038,68,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.574,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:53.375,69,280,112,380,181,0.96,6900,10,-90,3.06,0.03,9.7,0.0,0.0,0.03,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:26:53.701,70,280,112,380,181,0.96,6900,10,-90,6.0,2.96,9.71,0.0,0.0,2.96,83.66,7.0,camera_trackingHuman_70M
2025-04-10 11:28:06.368,2,277,119,370,184,0.96,6045,3,-83,3.27,83.12,10.126,3.0,-83.0,3.27,87.93,7.5,camera_trackingHuman_75M
2025-04-10 11:28:06.648,3,277,119,370,184,0.96,6045,3,-83,3.27,83.12,10.332,3.0,-83.0,3.27,87.93,7.5,camera_trackingHuman_75M
2025-04-10 11:28:06.901,4,277,119,371,184,0.96,6110,4,-84,3.25,84.16,10.343,4.0,-84.0,3.25,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:07.152,5,277,119,371,184,0.96,6110,4,-84,3.25,84.16,10.403,4.0,-84.0,3.25,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:07.408,6,277,118,371,184,0.96,6204,4,-84,3.22,84.16,10.32,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:07.714,7,277,119,371,184,0.96,6110,4,-84,3.25,84.16,10.174,4.0,-84.0,3.25,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:08.044,8,277,119,371,184,0.96,6110,4,-84,3.25,84.16,10.334,4.0,-84.0,3.25,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:08.372,9,277,118,371,184,0.96,6204,4,-84,3.22,84.16,10.484,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:08.717,10,277,118,371,184,0.96,6204,4,-84,7.0,84.39,10.518,4.0,-84.0,7.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:09.062,11,277,118,371,184,0.95,6204,4,-84,3.22,84.16,10.603,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:09.382,12,277,118,371,184,0.95,6204,4,-84,3.22,84.16,10.639,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:09.633,13,277,118,371,185,0.93,6298,4,-84,3.2,84.16,10.618,4.0,-84.0,3.2,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:09.880,14,277,118,371,184,0.94,6204,4,-84,3.22,84.16,10.545,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:10.135,15,277,119,371,185,0.94,6204,4,-84,3.22,84.16,10.345,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:10.391,16,277,118,371,184,0.94,6204,4,-84,3.22,84.16,10.579,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:10.696,17,277,118,371,184,0.94,6204,4,-84,3.22,84.16,10.736,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:10.948,18,277,119,371,185,0.94,6204,4,-84,3.22,84.16,10.603,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:11.202,19,277,118,371,184,0.94,6204,4,-84,3.22,84.16,10.555,4.0,-84.0,3.22,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:11.450,20,277,119,371,184,0.93,6110,4,-84,6.0,84.31,10.254,4.0,-84.0,6.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:11.699,21,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.365,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:11.950,22,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.733,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:12.203,23,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.474,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:12.459,24,277,119,371,184,0.93,6110,4,-84,3.25,0.03,10.423,0.0,0.0,0.03,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:12.709,25,277,119,371,185,0.94,6204,4,-84,3.22,0.0,10.27,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:12.958,26,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.728,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:13.213,27,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.416,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:13.467,28,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.72,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:13.722,29,277,119,371,184,0.94,6110,4,-84,3.25,0.03,10.334,0.0,0.0,0.03,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:13.972,30,277,118,371,184,0.94,6204,4,-84,7.0,3.78,10.556,0.0,0.0,3.78,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:14.229,31,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.325,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:14.484,32,277,119,371,184,0.94,6110,4,-84,3.25,0.03,10.536,0.0,0.0,0.03,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:14.734,33,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.534,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:14.984,34,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.505,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:15.234,35,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.533,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:15.489,36,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.827,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:15.769,37,277,118,371,184,0.94,6204,4,-84,3.22,0.0,10.514,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
2025-04-10 11:28:16.021,38,277,118,371,184,0.95,6204,4,-84,3.22,0.0,10.665,0.0,0.0,0.0,87.27,7.5,camera_trackingHuman_75M
