Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area
2025-04-08 19:59:38.005,32,160,5,639,478,0.96,226567,0.0,0.0,0,0
2025-04-08 19:59:38.194,33,168,8,639,479,0.95,221841,0.0,0.0,0,0
2025-04-08 19:59:38.399,34,172,18,639,478,0.95,214820,0.0,0.0,0,0
2025-04-08 19:59:38.566,35,173,21,639,478,0.95,212962,0.0,0.0,0,0
2025-04-08 19:59:38.740,36,171,25,639,478,0.95,212004,0.0,0.0,0,0
2025-04-08 19:59:38.914,37,173,23,639,478,0.95,212030,0.0,0.0,0,0
2025-04-08 19:59:39.095,38,175,22,639,478,0.95,211584,0.0,0.0,0,0
2025-04-08 19:59:39.313,39,175,23,639,479,0.95,211584,0.0,0.0,0,0
2025-04-08 19:59:39.517,40,172,25,639,479,0.95,212018,0.0,0.0,0,0
2025-04-08 19:59:39.691,41,170,22,639,479,0.95,214333,0.0,0.0,0,0
2025-04-08 19:59:39.874,42,162,23,639,478,0.95,217035,0.0,0.0,0,0
2025-04-08 19:59:40.089,43,159,24,639,478,0.95,217920,0.0,0.0,0,0
2025-04-08 19:59:40.259,44,162,28,639,478,0.96,214650,0.0,0.0,0,0
2025-04-08 19:59:40.436,45,160,26,639,478,0.95,216508,0.0,0.0,0,0
2025-04-08 19:59:40.642,46,161,25,639,478,0.96,216534,0.0,0.0,0,0
2025-04-08 19:59:40.814,47,166,32,639,479,0.96,211431,0.0,0.0,0,0
2025-04-08 19:59:40.986,48,169,36,639,479,0.96,208210,0.0,0.0,0,0
2025-04-08 19:59:41.158,49,174,41,639,479,0.96,203670,0.0,0.0,0,0
2025-04-08 19:59:41.334,50,177,44,639,479,0.95,200970,0.0,0.0,0,0
2025-04-08 19:59:41.506,51,171,30,639,478,0.96,209664,0.0,0.0,0,0
2025-04-08 19:59:41.678,52,164,4,639,479,0.96,225625,0.0,0.0,0,0
2025-04-08 19:59:41.851,53,172,0,638,479,0.96,223214,0.0,0.0,0,0
2025-04-08 19:59:42.023,54,174,0,638,478,0.96,221792,0.0,0.0,0,0
2025-04-08 19:59:42.197,55,173,1,639,479,0.96,222748,0.0,0.0,0,0
2025-04-08 19:59:42.374,56,169,1,639,479,0.96,224660,0.0,0.0,0,0
2025-04-08 19:59:42.543,57,162,2,639,479,0.96,227529,0.0,0.0,0,0
2025-04-08 19:59:42.716,58,147,3,639,479,0.96,234192,0.0,0.0,0,0
2025-04-08 19:59:42.890,59,117,9,639,479,0.96,245340,0.0,0.0,0,0
2025-04-08 19:59:43.063,60,89,10,635,479,0.95,256074,0.0,0.0,0,0
2025-04-08 19:59:43.236,61,75,7,621,479,0.95,257712,0.0,0.0,0,0
2025-04-08 19:59:43.407,62,59,4,616,479,0.94,264575,0.0,0.0,0,0
2025-04-08 19:59:43.581,63,49,2,612,479,0.94,268551,0.0,0.0,0,0
2025-04-08 19:59:43.754,64,47,2,608,479,0.95,267597,0.0,0.0,0,0
2025-04-08 19:59:43.924,65,47,1,612,479,0.95,270070,0.0,0.0,0,0
2025-04-08 19:59:44.101,66,51,1,614,479,0.95,269114,0.0,0.0,0,0
2025-04-08 19:59:44.272,67,51,1,614,479,0.95,269114,0.0,0.0,0,0
2025-04-08 19:59:44.447,68,51,1,615,479,0.95,269592,0.0,0.0,0,0
2025-04-08 19:59:44.622,69,51,2,615,479,0.95,269028,0.0,0.0,0,0
2025-04-08 19:59:44.792,70,49,2,614,479,0.95,269505,0.0,0.0,0,0
2025-04-08 19:59:44.965,71,48,3,611,479,0.95,267988,0.0,0.0,0,0
2025-04-08 19:59:45.138,72,47,3,607,479,0.95,266560,0.0,0.0,0,0
2025-04-08 19:59:45.311,73,46,2,605,479,0.95,266643,0.0,0.0,0,0
2025-04-08 19:59:45.486,74,45,2,601,479,0.96,265212,0.0,0.0,0,0
2025-04-08 19:59:45.660,75,45,2,599,479,0.96,264258,0.0,0.0,0,0
2025-04-08 19:59:45.830,76,45,3,599,479,0.96,263704,0.0,0.0,0,0
2025-04-08 19:59:46.001,77,46,3,600,479,0.96,263704,0.0,0.0,0,0
2025-04-08 19:59:46.174,78,44,3,599,479,0.96,264180,0.0,0.0,0,0
2025-04-08 19:59:46.350,79,44,3,598,479,0.96,263704,0.0,0.0,0,0
2025-04-08 19:59:46.522,80,44,4,597,479,0.96,262675,0.0,0.0,0,0
2025-04-08 19:59:46.695,81,44,3,597,479,0.96,263228,0.0,0.0,0,0
2025-04-08 19:59:46.867,82,44,4,597,479,0.96,262675,0.0,0.0,0,0
2025-04-08 19:59:47.042,83,45,4,596,479,0.96,261725,0.0,0.0,0,0
2025-04-08 19:59:47.217,84,45,4,596,479,0.96,261725,0.0,0.0,0,0
2025-04-08 19:59:47.389,85,45,3,597,479,0.96,262752,0.0,0.0,0,0
2025-04-08 19:59:47.562,86,45,4,597,479,0.96,262200,0.0,0.0,0,0
2025-04-08 19:59:47.733,87,45,6,596,479,0.96,260623,0.0,0.0,0,0
2025-04-08 19:59:47.908,88,45,7,596,479,0.96,260072,0.0,0.0,0,0
2025-04-08 19:59:48.084,89,45,8,595,479,0.95,259050,0.0,0.0,0,0
2025-04-08 19:59:48.253,90,46,9,595,479,0.95,258030,0.0,0.0,0,0
2025-04-08 19:59:48.426,91,45,10,594,479,0.95,257481,0.0,0.0,0,0
2025-04-08 19:59:48.597,92,46,10,594,479,0.95,257012,0.0,0.0,0,0
2025-04-08 19:59:48.771,93,45,9,594,479,0.95,258030,0.0,0.0,0,0
2025-04-08 19:59:48.943,94,46,9,593,479,0.95,257090,0.0,0.0,0,0
2025-04-08 19:59:49.117,95,46,9,592,479,0.95,256620,0.0,0.0,0,0
2025-04-08 19:59:49.291,96,45,10,593,479,0.95,257012,0.0,0.0,0,0
2025-04-08 19:59:49.463,97,45,10,593,479,0.95,257012,0.0,0.0,0,0
2025-04-08 19:59:49.637,98,45,10,594,479,0.95,257481,0.0,0.0,0,0
2025-04-08 19:59:49.810,99,45,10,595,479,0.95,257950,0.0,0.0,0,0
2025-04-08 19:59:49.982,100,45,10,597,479,0.96,258888,0.0,0.0,0,0
2025-04-08 19:59:50.154,101,46,13,608,479,0.95,261892,0.0,0.0,0,0
2025-04-08 19:59:50.330,102,47,10,598,479,0.95,258419,0.0,0.0,0,0
2025-04-08 19:59:50.501,103,46,8,591,479,0.95,256695,0.0,0.0,0,0
2025-04-08 19:59:50.676,104,44,8,591,479,0.95,257637,0.0,0.0,0,0
2025-04-08 19:59:50.846,105,44,6,573,479,0.96,250217,0.0,0.0,0,0
2025-04-08 19:59:51.022,106,41,5,583,479,0.95,256908,0.0,0.0,0,0
2025-04-08 19:59:51.196,107,41,5,584,479,0.95,257382,0.0,0.0,0,0
2025-04-08 19:59:51.367,108,44,4,585,479,0.95,256975,0.0,0.0,0,0
2025-04-08 19:59:51.539,109,45,6,588,479,0.95,256839,0.0,0.0,0,0
2025-04-08 19:59:51.714,110,44,6,590,479,0.95,258258,0.0,0.0,0,0
2025-04-08 19:59:51.887,111,44,5,590,479,0.95,258804,0.0,0.0,0,0
2025-04-08 19:59:52.068,112,44,5,591,479,0.95,259278,0.0,0.0,0,0
2025-04-08 19:59:52.240,113,45,6,591,479,0.95,258258,0.0,0.0,0,0
2025-04-08 19:59:52.412,114,45,10,591,479,0.95,256074,0.0,0.0,0,0
2025-04-08 19:59:52.582,115,46,10,589,479,0.95,254667,0.0,0.0,0,0
2025-04-08 19:59:52.767,116,46,10,588,479,0.95,254198,0.0,0.0,0,0
2025-04-08 19:59:52.969,117,47,13,588,479,0.95,252106,0.0,0.0,0,0
2025-04-08 19:59:53.143,118,47,14,587,479,0.95,251100,0.0,0.0,0,0
2025-04-08 19:59:53.316,119,54,15,586,479,0.95,246848,0.0,0.0,0,0
2025-04-08 19:59:53.488,120,59,18,587,479,0.95,243408,0.0,0.0,0,0
2025-04-08 19:59:53.660,121,57,18,588,479,0.95,244791,0.0,0.0,0,0
2025-04-08 19:59:53.842,122,58,18,587,479,0.95,243869,0.0,0.0,0,0
2025-04-08 19:59:54.012,123,58,18,587,479,0.95,243869,0.0,0.0,0,0
2025-04-08 19:59:54.179,124,56,19,588,479,0.95,244720,0.0,0.0,0,0
2025-04-08 19:59:54.355,125,57,19,588,479,0.95,244260,0.0,0.0,0,0
2025-04-08 19:59:54.525,126,56,19,588,479,0.95,244720,0.0,0.0,0,0
2025-04-08 19:59:54.700,127,56,19,588,479,0.95,244720,0.0,0.0,0,0
2025-04-08 19:59:54.876,128,57,19,588,479,0.95,244260,0.0,0.0,0,0
2025-04-08 19:59:55.052,129,57,18,587,479,0.95,244330,0.0,0.0,0,0
2025-04-08 19:59:55.224,130,56,18,587,479,0.95,244791,0.0,0.0,0,0
2025-04-08 19:59:55.393,131,57,18,587,479,0.95,244330,0.0,0.0,0,0
2025-04-08 19:59:55.573,132,55,18,587,479,0.95,245252,0.0,0.0,0,0
2025-04-08 19:59:55.744,133,56,17,587,479,0.95,245322,0.0,0.0,0,0
2025-04-08 19:59:55.920,134,54,16,587,479,0.95,246779,0.0,0.0,0,0
2025-04-08 19:59:56.087,135,54,16,587,479,0.95,246779,0.0,0.0,0,0
2025-04-08 19:59:56.301,136,52,16,587,479,0.95,247705,0.0,0.0,0,0
2025-04-08 19:59:56.472,137,52,15,587,479,0.95,248240,0.0,0.0,0,0
2025-04-08 19:59:56.644,138,51,14,587,479,0.95,249240,0.0,0.0,0,0
2025-04-08 19:59:56.823,139,49,14,587,479,0.95,250170,0.0,0.0,0,0
2025-04-08 19:59:56.990,140,48,14,587,479,0.95,250635,0.0,0.0,0,0
2025-04-08 19:59:57.165,141,46,15,592,479,0.95,253344,0.0,0.0,0,0
2025-04-08 19:59:57.337,142,48,16,602,479,0.95,256502,0.0,0.0,0,0
2025-04-08 19:59:57.509,143,49,14,607,479,0.95,259470,0.0,0.0,0,0
2025-04-08 19:59:57.684,144,50,14,611,479,0.95,260865,0.0,0.0,0,0
2025-04-08 19:59:57.854,145,49,13,611,479,0.95,261892,0.0,0.0,0,0
2025-04-08 19:59:58.030,146,51,11,611,479,0.95,262080,0.0,0.0,0,0
2025-04-08 19:59:58.201,147,51,8,612,479,0.95,264231,0.0,0.0,0,0
2025-04-08 19:59:58.376,148,51,8,611,479,0.95,263760,0.0,0.0,0,0
2025-04-08 19:59:58.546,149,54,7,611,479,0.95,262904,0.0,0.0,0,0
2025-04-08 19:59:58.721,150,56,6,612,479,0.95,262988,0.0,0.0,0,0
2025-04-08 19:59:58.896,151,57,6,613,479,0.95,262988,0.0,0.0,0,0
2025-04-08 19:59:59.069,152,59,6,614,479,0.95,262515,0.0,0.0,0,0
2025-04-08 19:59:59.242,153,56,7,615,479,0.95,263848,0.0,0.0,0,0
2025-04-08 19:59:59.412,154,56,7,613,479,0.95,262904,0.0,0.0,0,0
2025-04-08 19:59:59.588,155,60,4,615,479,0.95,263625,0.0,0.0,0,0
2025-04-08 19:59:59.760,156,57,10,625,479,0.96,266392,0.0,0.0,0,0
2025-04-08 19:59:59.932,157,60,11,628,479,0.96,265824,0.0,0.0,0,0
2025-04-08 20:00:00.107,158,64,14,621,479,0.95,259005,0.0,0.0,0,0
2025-04-08 20:00:00.278,159,63,15,623,479,0.95,259840,0.0,0.0,0,0
2025-04-08 20:00:00.449,160,60,14,622,479,0.95,261330,0.0,0.0,0,0
2025-04-08 20:00:00.624,161,62,15,618,479,0.95,257984,0.0,0.0,0,0
2025-04-08 20:00:00.797,162,60,13,615,479,0.95,258630,0.0,0.0,0,0
2025-04-08 20:00:00.971,163,53,14,613,479,0.95,260400,0.0,0.0,0,0
2025-04-08 20:00:01.145,164,52,16,610,479,0.96,258354,0.0,0.0,0,0
2025-04-08 20:00:01.318,165,53,16,607,479,0.95,256502,0.0,0.0,0,0
2025-04-08 20:00:01.491,166,54,17,607,479,0.95,255486,0.0,0.0,0,0
2025-04-08 20:00:01.659,167,53,16,607,479,0.95,256502,0.0,0.0,0,0
2025-04-08 20:00:01.835,168,54,17,606,479,0.95,255024,0.0,0.0,0,0
2025-04-08 20:00:02.009,169,54,17,606,479,0.95,255024,0.0,0.0,0,0
2025-04-08 20:00:02.182,170,54,17,607,479,0.95,255486,0.0,0.0,0,0
2025-04-08 20:00:02.357,171,53,16,607,479,0.95,256502,0.0,0.0,0,0
2025-04-08 20:00:02.558,172,52,16,607,479,0.95,256965,0.0,0.0,0,0
2025-04-08 20:00:02.751,173,49,17,607,479,0.95,257796,0.0,0.0,0,0
2025-04-08 20:00:02.923,174,49,18,606,479,0.95,256777,0.0,0.0,0,0
2025-04-08 20:00:03.111,175,49,17,606,479,0.95,257334,0.0,0.0,0,0
2025-04-08 20:00:03.314,176,50,17,605,479,0.95,256410,0.0,0.0,0,0
2025-04-08 20:00:03.488,177,54,17,605,479,0.95,254562,0.0,0.0,0,0
2025-04-08 20:00:03.656,178,55,16,605,479,0.95,254650,0.0,0.0,0,0
2025-04-08 20:00:03.825,179,56,17,605,479,0.95,253638,0.0,0.0,0,0
2025-04-08 20:00:04.001,180,57,17,605,479,0.95,253176,0.0,0.0,0,0
2025-04-08 20:00:04.182,181,52,17,604,479,0.95,255024,0.0,0.0,0,0
2025-04-08 20:00:04.347,182,56,13,602,479,0.95,254436,0.0,0.0,0,0
2025-04-08 20:00:04.515,183,55,1,604,479,0.95,262422,0.0,0.0,0,0
2025-04-08 20:00:04.695,184,46,0,601,479,0.95,265845,0.0,0.0,0,0
2025-04-08 20:00:04.865,185,48,0,595,479,0.96,262013,0.0,0.0,0,0
2025-04-08 20:00:05.036,186,64,4,589,479,0.95,249375,0.0,0.0,0,0
2025-04-08 20:00:05.209,187,76,32,597,479,0.95,232887,0.0,0.0,0,0
2025-04-08 20:00:05.382,188,82,32,598,479,0.95,230652,0.0,0.0,0,0
2025-04-08 20:00:05.556,189,86,32,603,479,0.95,231099,0.0,0.0,0,0
2025-04-08 20:00:05.730,190,96,52,591,479,0.95,211365,0.0,0.0,0,0
2025-04-08 20:00:05.903,191,108,63,593,479,0.95,201760,0.0,0.0,0,0
2025-04-08 20:00:06.074,192,120,74,597,479,0.95,193185,0.0,0.0,0,0
2025-04-08 20:00:06.247,193,125,77,601,479,0.94,191352,0.0,0.0,0,0
2025-04-08 20:00:06.421,194,127,84,607,479,0.94,189600,0.0,0.0,0,0
2025-04-08 20:00:06.593,195,133,84,612,479,0.93,189205,0.0,0.0,0,0
2025-04-08 20:00:06.765,196,136,84,618,479,0.94,190390,0.0,0.0,0,0
2025-04-08 20:00:06.940,197,139,81,627,479,0.94,194224,0.0,0.0,0,0
2025-04-08 20:00:07.113,198,135,70,639,479,0.94,206136,0.0,0.0,0,0
2025-04-08 20:00:07.288,199,136,61,640,479,0.94,210672,0.0,0.0,0,0
2025-04-08 20:00:07.463,200,130,56,638,479,0.95,214884,0.0,0.0,0,0
2025-04-08 20:00:07.641,201,131,49,639,479,0.95,218440,0.0,0.0,0,0
2025-04-08 20:00:07.812,202,126,34,639,478,0.96,227772,0.0,0.0,0,0
2025-04-08 20:00:07.985,203,126,21,639,478,0.96,234441,0.0,0.0,0,0
2025-04-08 20:00:08.194,204,127,4,639,478,0.96,242688,0.0,0.0,0,0
2025-04-08 20:00:08.367,205,127,2,639,478,0.96,243712,0.0,0.0,0,0
2025-04-08 20:00:08.540,206,128,1,639,479,0.95,244258,0.0,0.0,0,0
2025-04-08 20:00:08.713,207,127,2,639,479,0.96,244224,0.0,0.0,0,0
2025-04-08 20:00:08.887,208,127,4,639,478,0.96,242688,0.0,0.0,0,0
2025-04-08 20:00:09.060,209,126,4,639,478,0.96,243162,0.0,0.0,0,0
2025-04-08 20:00:09.232,210,124,4,639,478,0.96,244110,0.0,0.0,0,0
2025-04-08 20:00:09.404,211,120,2,639,479,0.96,247563,0.0,0.0,0,0
2025-04-08 20:00:09.577,212,117,3,639,479,0.96,248472,0.0,0.0,0,0
2025-04-08 20:00:09.753,213,115,2,639,478,0.96,249424,0.0,0.0,0,0
2025-04-08 20:00:09.924,214,115,5,639,478,0.96,247852,0.0,0.0,0,0
2025-04-08 20:00:10.097,215,115,6,639,478,0.96,247328,0.0,0.0,0,0
2025-04-08 20:00:10.273,216,117,5,639,479,0.96,247428,0.0,0.0,0,0
2025-04-08 20:00:10.443,217,118,4,639,478,0.96,246954,0.0,0.0,0,0
2025-04-08 20:00:10.618,218,119,5,639,478,0.96,245960,0.0,0.0,0,0
2025-04-08 20:00:10.790,219,118,2,640,479,0.96,248994,0.0,0.0,0,0
2025-04-08 20:00:10.961,220,117,1,640,479,0.96,249994,0.0,0.0,0,0
2025-04-08 20:00:11.137,221,117,0,640,479,0.96,250517,0.0,0.0,0,0
2025-04-08 20:00:11.311,222,114,0,640,479,0.96,251954,0.0,0.0,0,0
2025-04-08 20:00:11.481,223,110,0,640,479,0.96,253870,0.0,0.0,0,0
2025-04-08 20:00:11.654,224,107,0,640,479,0.96,255307,0.0,0.0,0,0
2025-04-08 20:00:11.827,225,106,0,640,479,0.96,255786,0.0,0.0,0,0
2025-04-08 20:00:12.000,226,108,1,639,479,0.96,253818,0.0,0.0,0,0
2025-04-08 20:00:12.174,227,107,0,639,479,0.96,254828,0.0,0.0,0,0
2025-04-08 20:00:12.348,228,106,0,640,479,0.96,255786,0.0,0.0,0,0
2025-04-08 20:00:12.519,229,106,0,639,479,0.96,255307,0.0,0.0,0,0
2025-04-08 20:00:12.691,230,106,0,639,479,0.96,255307,0.0,0.0,0,0
2025-04-08 20:00:12.867,231,105,0,639,479,0.96,255786,0.0,0.0,0,0
2025-04-08 20:00:13.038,232,104,0,639,479,0.96,256265,0.0,0.0,0,0
2025-04-08 20:00:13.211,233,105,0,639,479,0.96,255786,0.0,0.0,0,0
2025-04-08 20:00:13.417,234,105,0,639,479,0.96,255786,0.0,0.0,0,0
2025-04-08 20:00:13.600,235,107,0,639,479,0.96,254828,0.0,0.0,0,0
2025-04-08 20:00:13.776,236,109,0,639,479,0.96,253870,0.0,0.0,0,0
2025-04-08 20:00:13.947,237,110,0,639,479,0.96,253391,0.0,0.0,0,0
2025-04-08 20:00:14.121,238,111,0,639,479,0.96,252912,0.0,0.0,0,0
2025-04-08 20:00:14.296,239,113,1,639,479,0.96,251428,0.0,0.0,0,0
2025-04-08 20:00:14.468,240,113,1,639,479,0.96,251428,0.0,0.0,0,0
2025-04-08 20:00:14.639,241,112,1,640,479,0.96,252384,0.0,0.0,0,0
2025-04-08 20:00:14.812,242,112,1,640,479,0.96,252384,0.0,0.0,0,0
2025-04-08 20:00:14.813,242,319,372,357,458,0.68,3268,0.0,0.0,0,0
2025-04-08 20:00:14.983,243,107,0,639,479,0.96,254828,0.0,0.0,0,0
2025-04-08 20:00:15.158,244,97,0,623,479,0.96,251954,0.0,0.0,0,0
2025-04-08 20:00:15.332,245,80,0,615,479,0.95,256265,0.0,0.0,0,0
2025-04-08 20:00:15.503,246,76,0,639,479,0.96,269677,0.0,0.0,0,0
2025-04-08 20:00:15.677,247,61,5,610,479,0.95,260226,0.0,0.0,0,0
2025-04-08 20:00:15.850,248,53,23,596,479,0.95,247608,0.0,0.0,0,0
2025-04-08 20:00:16.021,249,60,38,597,479,0.95,236817,0.0,0.0,0,0
2025-04-08 20:00:16.197,250,70,43,596,479,0.95,229336,0.0,0.0,0,0
2025-04-08 20:00:16.370,251,76,47,599,479,0.95,225936,0.0,0.0,0,0
2025-04-08 20:00:16.542,252,79,51,602,479,0.96,223844,0.0,0.0,0,0
2025-04-08 20:00:16.714,253,83,52,600,479,0.96,220759,0.0,0.0,0,0
2025-04-08 20:00:16.888,254,75,52,594,479,0.96,221613,0.0,0.0,0,0
2025-04-08 20:00:17.061,255,72,53,590,479,0.95,220668,0.0,0.0,0,0
2025-04-08 20:00:17.233,256,70,52,587,479,0.95,220759,0.0,0.0,0,0
2025-04-08 20:00:17.407,257,69,52,585,479,0.95,220332,0.0,0.0,0,0
2025-04-08 20:00:17.579,258,69,52,582,479,0.95,219051,0.0,0.0,0,0
2025-04-08 20:00:17.752,259,64,51,583,479,0.95,222132,0.0,0.0,0,0
2025-04-08 20:00:17.926,260,66,51,583,479,0.95,221276,0.0,0.0,0,0
2025-04-08 20:00:18.098,261,75,52,590,479,0.95,219905,0.0,0.0,0,0
2025-04-08 20:00:18.272,262,103,52,616,479,0.96,219051,0.0,0.0,0,0
2025-04-08 20:00:18.445,263,107,49,621,479,0.96,221020,0.0,0.0,0,0
2025-04-08 20:00:18.618,264,106,47,623,479,0.96,223344,0.0,0.0,0,0
2025-04-08 20:00:18.789,265,99,46,620,479,0.96,225593,0.0,0.0,0,0
2025-04-08 20:00:18.964,266,97,42,618,479,0.96,227677,0.0,0.0,0,0
2025-04-08 20:00:19.137,267,96,40,617,479,0.96,228719,0.0,0.0,0,0
2025-04-08 20:00:19.310,268,94,38,615,479,0.96,229761,0.0,0.0,0,0
2025-04-08 20:00:19.482,269,96,37,618,478,0.96,230202,0.0,0.0,0,0
2025-04-08 20:00:19.656,270,97,36,619,479,0.96,231246,0.0,0.0,0,0
2025-04-08 20:00:19.828,271,103,34,622,479,0.96,230955,0.0,0.0,0,0
2025-04-08 20:00:20.002,272,110,33,631,479,0.96,232366,0.0,0.0,0,0
2025-04-08 20:00:20.176,273,116,32,635,479,0.96,231993,0.0,0.0,0,0
2025-04-08 20:00:20.349,274,120,32,637,479,0.96,231099,0.0,0.0,0,0
2025-04-08 20:00:20.520,275,125,31,639,479,0.96,230272,0.0,0.0,0,0
2025-04-08 20:00:20.695,276,135,33,639,479,0.96,224784,0.0,0.0,0,0
2025-04-08 20:00:20.868,277,134,33,639,479,0.96,225230,0.0,0.0,0,0
2025-04-08 20:00:21.040,278,133,34,639,479,0.96,225170,0.0,0.0,0,0
2025-04-08 20:00:21.212,279,130,35,639,478,0.96,225487,0.0,0.0,0,0
2025-04-08 20:00:21.398,280,127,37,639,478,0.96,225792,0.0,0.0,0,0
2025-04-08 20:00:21.572,281,121,37,639,479,0.96,228956,0.0,0.0,0,0
2025-04-08 20:00:21.778,282,102,37,625,479,0.95,231166,0.0,0.0,0,0
2025-04-08 20:00:21.948,283,104,36,623,479,0.96,229917,0.0,0.0,0,0
2025-04-08 20:00:22.150,284,103,35,623,479,0.96,230880,0.0,0.0,0,0
2025-04-08 20:00:22.341,285,107,36,621,479,0.96,227702,0.0,0.0,0,0
2025-04-08 20:00:22.513,286,111,35,624,479,0.96,227772,0.0,0.0,0,0
2025-04-08 20:00:22.686,287,132,35,639,479,0.96,225108,0.0,0.0,0,0
2025-04-08 20:00:22.857,288,132,34,639,478,0.96,225108,0.0,0.0,0,0
2025-04-08 20:00:23.029,289,137,31,639,479,0.96,224896,0.0,0.0,0,0
2025-04-08 20:00:23.204,290,167,22,639,479,0.96,215704,0.0,0.0,0,0
2025-04-08 20:00:23.376,291,188,8,639,478,0.96,211970,0.0,0.0,0,0
2025-04-08 20:00:23.549,292,187,11,639,479,0.96,211536,0.0,0.0,0,0
2025-04-08 20:00:23.720,293,184,10,639,479,0.96,213395,0.0,0.0,0,0
2025-04-08 20:00:23.895,294,182,12,639,479,0.96,213419,0.0,0.0,0,0
2025-04-08 20:00:24.068,295,180,10,639,479,0.96,215271,0.0,0.0,0,0
2025-04-08 20:00:24.240,296,179,13,639,479,0.96,214360,0.0,0.0,0,0
2025-04-08 20:00:24.414,297,178,13,639,479,0.96,214826,0.0,0.0,0,0
2025-04-08 20:00:24.587,298,177,14,639,479,0.96,214830,0.0,0.0,0,0
2025-04-08 20:00:24.760,299,175,16,639,479,0.96,214832,0.0,0.0,0,0
2025-04-08 20:00:24.934,300,173,16,639,479,0.96,215758,0.0,0.0,0,0
2025-04-08 20:00:25.105,301,172,16,639,479,0.96,216221,0.0,0.0,0,0
2025-04-08 20:00:25.281,302,171,18,639,479,0.96,215748,0.0,0.0,0,0
2025-04-08 20:00:25.453,303,170,20,639,479,0.96,215271,0.0,0.0,0,0
2025-04-08 20:00:25.627,304,172,21,639,479,0.96,213886,0.0,0.0,0,0
2025-04-08 20:00:25.798,305,174,26,639,479,0.96,210645,0.0,0.0,0,0
2025-04-08 20:00:25.973,306,173,27,639,479,0.96,210632,0.0,0.0,0,0
2025-04-08 20:00:26.146,307,173,29,639,479,0.96,209700,0.0,0.0,0,0
2025-04-08 20:00:26.319,308,173,29,639,479,0.96,209700,0.0,0.0,0,0
2025-04-08 20:00:26.491,309,173,30,639,479,0.96,209234,0.0,0.0,0,0
2025-04-08 20:00:26.665,310,174,29,639,479,0.96,209250,0.0,0.0,0,0
2025-04-08 20:00:26.837,311,178,27,639,479,0.96,208372,0.0,0.0,0,0
2025-04-08 20:00:27.009,312,181,20,639,479,0.96,210222,0.0,0.0,0,0
2025-04-08 20:00:27.182,313,177,23,639,479,0.96,210672,0.0,0.0,0,0
2025-04-08 20:00:27.359,314,175,20,639,479,0.96,212976,0.0,0.0,0,0
2025-04-08 20:00:27.527,315,175,20,639,479,0.96,212976,0.0,0.0,0,0
2025-04-08 20:00:27.702,316,173,20,639,479,0.96,213894,0.0,0.0,0,0
2025-04-08 20:00:27.875,317,171,21,639,479,0.96,214344,0.0,0.0,0,0
2025-04-08 20:00:28.047,318,170,21,638,479,0.96,214344,0.0,0.0,0,0
2025-04-08 20:00:28.224,319,169,23,638,479,0.96,213864,0.0,0.0,0,0
2025-04-08 20:00:28.395,320,171,27,639,479,0.96,211536,0.0,0.0,0,0
2025-04-08 20:00:28.565,321,171,28,638,479,0.96,210617,0.0,0.0,0,0
2025-04-08 20:00:28.750,322,171,28,638,479,0.96,210617,0.0,0.0,0,0
2025-04-08 20:00:28.921,323,168,26,639,479,0.96,213363,0.0,0.0,0,0
2025-04-08 20:00:29.095,324,165,25,638,479,0.96,214742,0.0,0.0,0,0
2025-04-08 20:00:29.266,325,166,27,638,479,0.96,213344,0.0,0.0,0,0
2025-04-08 20:00:29.454,326,170,24,639,479,0.96,213395,0.0,0.0,0,0
2025-04-08 20:00:29.665,327,168,15,639,479,0.96,218544,0.0,0.0,0,0
2025-04-08 20:00:29.865,328,166,5,638,479,0.96,223728,0.0,0.0,0,0
2025-04-08 20:00:30.044,329,161,2,638,479,0.96,227529,0.0,0.0,0,0
2025-04-08 20:00:30.217,330,159,1,638,479,0.96,228962,0.0,0.0,0,0
2025-04-08 20:00:30.393,331,159,1,639,479,0.96,229440,0.0,0.0,0,0
2025-04-08 20:00:30.570,332,158,1,639,479,0.96,229918,0.0,0.0,0,0
2025-04-08 20:00:30.776,333,157,1,639,479,0.96,230396,0.0,0.0,0,0
2025-04-08 20:00:30.947,334,157,1,639,479,0.96,230396,0.0,0.0,0,0
2025-04-08 20:00:31.123,335,156,1,639,479,0.96,230874,0.0,0.0,0,0
2025-04-08 20:00:31.301,336,156,2,639,479,0.96,230391,0.0,0.0,0,0
2025-04-08 20:00:31.476,337,156,3,639,479,0.96,229908,0.0,0.0,0,0
2025-04-08 20:00:31.646,338,156,5,639,479,0.96,228942,0.0,0.0,0,0
2025-04-08 20:00:31.829,339,157,8,639,479,0.96,227022,0.0,0.0,0,0
2025-04-08 20:00:32.027,340,158,9,639,479,0.96,226070,0.0,0.0,0,0
2025-04-08 20:00:32.203,341,158,9,639,479,0.96,226070,0.0,0.0,0,0
2025-04-08 20:00:32.375,342,158,9,639,479,0.96,226070,0.0,0.0,0,0
2025-04-08 20:00:32.548,343,158,8,639,479,0.96,226551,0.0,0.0,0,0
2025-04-08 20:00:32.720,344,159,8,639,479,0.96,226080,0.0,0.0,0,0
2025-04-08 20:00:32.894,345,159,9,639,479,0.96,225600,0.0,0.0,0,0
2025-04-08 20:00:33.066,346,159,10,639,479,0.96,225120,0.0,0.0,0,0
2025-04-08 20:00:33.236,347,152,10,639,479,0.96,228403,0.0,0.0,0,0
