Timestamp,Frame,X_min,Y_min,X_max,Y_max,Confidence,area,X,Y,Z_est,Distance_3D
2025-04-08 21:34:21.269,103,112,79,565,479,0.96,181200,18,-39,0.59,42.96
2025-04-08 21:34:21.438,104,112,79,564,479,0.96,180800,18,-39,0.59,42.96
2025-04-08 21:34:21.604,105,111,79,562,479,0.96,180400,16,-39,0.59,42.16
2025-04-08 21:34:21.771,106,110,80,559,479,0.96,179151,14,-39,0.59,41.44
2025-04-08 21:34:21.938,107,109,81,556,479,0.96,177906,12,-40,0.59,41.77
2025-04-08 21:34:22.107,108,106,81,554,479,0.96,178304,10,-40,0.59,41.24
2025-04-08 21:34:22.273,109,106,82,553,479,0.96,177459,9,-40,0.59,41.00
2025-04-08 21:34:22.439,110,106,82,551,479,0.96,176665,8,-40,0.60,40.80
2025-04-08 21:34:22.603,111,105,83,550,479,0.96,176220,7,-41,0.60,41.60
2025-04-08 21:34:22.772,112,105,83,546,479,0.96,174636,5,-41,0.60,41.31
2025-04-08 21:34:22.937,113,102,84,541,479,0.96,173405,1,-41,0.60,41.02
2025-04-08 21:34:23.106,114,98,85,537,479,0.96,172966,-3,-42,0.60,42.11
2025-04-08 21:34:23.272,115,98,85,532,479,0.96,170996,-5,-42,0.61,42.30
2025-04-08 21:34:23.439,116,98,86,531,479,0.96,170169,-6,-42,0.61,42.43
2025-04-08 21:34:23.607,117,98,86,531,479,0.96,170169,-6,-42,0.61,42.43
2025-04-08 21:34:23.773,118,98,87,531,479,0.96,169736,-6,-43,0.61,43.42
2025-04-08 21:34:23.936,119,99,87,534,479,0.96,170520,-4,-43,0.61,43.19
2025-04-08 21:34:24.104,120,100,86,537,479,0.96,171741,-2,-42,0.60,42.05
2025-04-08 21:34:24.275,121,101,86,540,479,0.96,172527,0,-42,0.60,42.00
2025-04-08 21:34:24.437,122,101,86,541,479,0.96,172920,1,-42,0.60,42.02
2025-04-08 21:34:24.605,123,101,86,542,479,0.96,173313,1,-42,0.60,42.02
2025-04-08 21:34:24.775,124,102,86,543,479,0.96,173313,2,-42,0.60,42.05
2025-04-08 21:34:24.939,125,106,87,544,479,0.96,171696,5,-43,0.60,43.29
2025-04-08 21:34:25.104,126,105,90,543,479,0.96,170382,4,-44,0.61,44.19
2025-04-08 21:34:25.275,127,99,90,544,479,0.96,173105,1,-44,0.60,44.02
2025-04-08 21:34:25.440,128,107,90,545,479,0.96,170382,6,-44,0.61,44.41
2025-04-08 21:34:25.617,129,106,89,547,479,0.96,171990,6,-44,0.60,44.41
2025-04-08 21:34:25.814,130,108,86,546,479,0.96,172134,7,-42,0.60,42.58
2025-04-08 21:34:26.010,131,111,82,557,479,0.96,177062,14,-40,0.60,42.38
2025-04-08 21:34:26.200,132,111,71,568,479,0.96,186456,19,-35,0.58,39.83
2025-04-08 21:34:26.380,133,108,62,579,479,0.96,196407,23,-30,0.57,37.81
2025-04-08 21:34:26.576,134,101,49,595,479,0.96,212420,28,-24,0.54,36.88
2025-04-08 21:34:26.742,135,92,35,612,479,0.96,230880,32,-17,0.52,36.24
2025-04-08 21:34:26.910,136,88,27,618,478,0.96,239030,33,-12,0.51,35.12
